CustomerID,Recency,Frequency,Monetary,churn_risk,segment,top_reason,action_code
17098,381,3,591.07,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17099,532,1,582.17,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17100,17,2,971.74,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17101,9,7,2507.05,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17102,261,1,25.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17103,721,1,424.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17104,423,1,474.03000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17105,158,2,665.78,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17106,388,1,481.58000000000004,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17107,32,10,16052.72,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17108,663,1,174.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17109,28,8,1291.71,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17110,164,3,499.9,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17111,46,2,459.58,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17112,502,1,197.57,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17113,573,6,2305.59,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17114,5,8,801.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17115,7,7,2761.4900000000002,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17116,647,1,389.78,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17117,287,1,116.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17118,317,1,157.02,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17119,2,2,606.91,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17120,232,1,307.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17121,402,1,314.74,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17122,118,4,570.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17123,161,3,977.1700000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17124,184,1,294.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17125,49,1,230.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17126,151,9,2016.43,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17127,428,5,1155.0300000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17128,334,1,157.09,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17129,519,1,31.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17131,4,5,2463.17,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17132,451,2,1220.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17133,15,12,14622.33,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17134,106,3,625.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17135,15,10,1722.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17136,661,1,231.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17137,415,6,1099.81,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17138,275,7,4417.27,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17139,15,25,19566.76,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17140,246,1,454.12,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17141,417,4,727.58,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17142,238,4,1275.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17143,416,2,880.97,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17144,0,2,984.57,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17145,512,4,3120.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17146,105,13,5852.64,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17147,22,9,3199.95,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17148,51,1,124.88,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17149,450,1,143.10000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17150,376,6,1357.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17151,734,1,231.90000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17152,194,4,2016.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17153,23,1,213.78,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17154,74,1,329.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17155,17,7,892.46,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17156,491,1,591.87,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17157,7,19,5151.900000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17158,31,5,1980.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17159,21,5,2099.59,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17160,30,17,10209.16,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17161,443,1,856.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17162,28,10,1715.46,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17163,21,4,699.78,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17164,32,7,2467.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17165,283,6,1794.32,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17166,38,2,206.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17167,379,3,867.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17168,498,1,400.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17169,57,3,1156.73,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17170,373,2,178.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17171,288,2,384.59000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17172,78,3,956.5699999999999,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17173,4,8,3766.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17174,217,1,59.9,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17175,43,4,1443.69,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17176,201,3,902.3199999999999,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17177,504,1,119.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17178,730,1,432.96000000000004,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17179,177,6,1507.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17180,55,11,2236.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17181,56,3,309.85,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17182,422,2,321.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17183,7,6,3347.31,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17184,568,2,198.41000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17185,591,3,229.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17186,46,2,144.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17187,226,2,467.71,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17188,10,13,4592.93,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17189,105,5,953.63,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17190,58,7,1726.57,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17191,27,15,4310.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17192,535,1,75.28,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17193,35,9,2310.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17194,273,3,812.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17195,654,1,562.98,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17196,427,1,327.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17197,29,1,1013.01,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17198,23,3,692.22,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17199,581,1,135.04000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17200,386,4,356.71,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17201,53,4,1143.1,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17202,420,1,160.65,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17203,35,10,5564.09,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17204,174,9,5504.6900000000005,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17205,53,3,999.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17206,52,1,204.24,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17207,651,1,292.62,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17208,395,1,111.15,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17209,648,3,595.7,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17210,392,1,251.72,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17211,26,13,3773.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17212,252,3,794.41,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17213,39,13,4869.400000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17214,59,6,1059.1200000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17215,463,1,186.15,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17216,553,1,63.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17217,233,2,210.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17218,3,18,3891.39,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17219,31,2,259.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17220,23,21,4457.31,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17221,6,5,976.62,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17222,64,6,1579.51,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17223,309,3,558.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17224,500,1,100.86000000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17225,581,1,131.15,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17226,308,3,895.47,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17227,18,12,1878.93,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17228,15,13,2820.03,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17229,95,2,318.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17230,263,18,9388.49,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17231,11,25,7064.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17232,2,2,417.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17233,34,3,560.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17234,182,1,149.89,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17235,24,8,1562.98,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17236,12,12,1929.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17237,10,4,994.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17238,2,32,7331.67,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17239,312,4,1189.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17240,595,1,130.60000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17241,384,12,2736.64,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17242,107,5,2889.2799999999997,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17243,0,69,20203.58,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17244,52,5,1826.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17245,204,2,371.63,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17246,546,2,38.92,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17247,14,1,280.09000000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17248,119,2,500.54,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17249,428,1,68.03,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17250,3,2,381.97,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17251,362,3,798.98,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17252,116,2,348.90999999999997,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17253,17,1,178.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17254,4,3,469.48,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17255,40,4,781.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17256,106,5,498.93,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17257,435,2,189.78,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17258,396,2,417.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17259,147,6,1452.39,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17260,410,1,120.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17261,509,1,221.59,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17262,51,11,2488.76,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17263,207,1,63.440000000000005,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17264,423,1,268.28,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17265,138,2,550.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17266,1,5,501.72,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17267,126,2,317.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17268,107,11,1733.8899999999999,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17269,385,1,491.81,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17270,468,2,601.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17271,735,1,204.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17272,41,4,2148.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17273,423,1,141.12,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17274,34,2,573.22,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17275,382,1,114.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17276,401,1,502.49,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17277,227,2,1065.3500000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17278,240,2,271.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17279,57,1,187.82999999999998,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17280,437,1,118.86,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17281,373,6,797.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17282,129,5,2308.54,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17283,378,1,188.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17284,59,8,2788.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17285,627,2,407.94,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17286,21,3,389.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17287,25,21,3826.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17288,8,11,2468.43,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17289,31,9,2041.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17290,3,8,1487.96,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17291,307,1,550.8000000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17292,471,2,271.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17293,7,17,3750.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17294,668,2,467.79,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17295,28,3,547.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17296,729,1,338.13,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17297,16,1,128.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17298,100,5,954.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17299,11,6,993.23,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17300,390,2,393.64,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17301,20,2,294.39,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17302,14,5,1135.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17303,360,1,250.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17304,533,1,111.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17305,648,1,2135.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17306,10,21,9782.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17307,394,11,3999.8900000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17308,392,2,4511.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17309,94,3,320.39,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17310,386,2,1025.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17311,77,6,3566.56,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17312,138,3,644.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17313,30,1,2328.84,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17314,24,17,4904.43,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17315,1,43,9599.58,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17316,419,1,124.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17317,45,3,2600.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17318,724,1,157.32999999999998,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17319,668,1,29.099999999999998,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17320,99,6,2444.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17321,7,6,1665.21,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17322,375,5,922.59,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17323,14,12,1551.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17324,17,12,2171.07,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17325,279,3,609.5699999999999,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17326,407,2,312.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17327,409,2,152.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17328,672,1,104.7,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17329,13,5,998.53,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17330,22,4,423.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17331,123,1,175.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17332,527,5,838.27,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17333,85,1,494.25,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17334,301,3,635.1500000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17335,383,2,497.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17336,471,1,81.12,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17337,150,4,1981.06,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17338,16,17,11889.33,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17339,93,3,302.36,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17340,29,18,19617.95,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17341,156,5,1272.21,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17342,379,4,1227.54,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17343,354,6,1259.94,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17344,45,2,457.36,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17345,14,10,1586.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17346,3,26,4998.61,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17347,85,1,228.96,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17348,14,9,2442.29,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17349,178,5,772.41,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17350,7,7,1893.701,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17351,35,12,1988.23,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17352,695,1,36.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17353,128,4,3242.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17354,50,4,3133.96,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17355,385,1,273.31,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17356,311,5,946.47,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17357,23,2,384.39,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17358,302,5,861.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17359,10,2,284.46,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17360,16,6,1200.51,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17361,48,5,871.7900000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17362,238,7,1024.04,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17363,394,3,920.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17364,0,28,11972.92,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17365,12,15,8184.49,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17366,431,2,1077.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17367,237,1,167.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17368,22,14,2758.29,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17369,455,1,979.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17370,72,4,446.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17371,16,6,655.37,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17372,40,28,4347.31,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17373,39,7,1167.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17374,218,3,727.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17375,198,4,660.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17376,70,4,453.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17377,23,78,17644.27,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17378,373,1,10.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17379,10,1,389.71999999999997,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17380,433,3,645.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17381,8,38,36398.65,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17382,64,8,902.28,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17383,3,2,304.09000000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17384,18,3,507.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17385,14,1,256.11,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17386,7,7,2812.77,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17387,19,2,746.81,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17388,77,11,2675.37,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17389,0,61,57215.33,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17390,420,1,149.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17391,163,2,508.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17392,306,3,585.92,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17393,410,2,381.15000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17394,218,1,203.86999999999998,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17395,507,1,97.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17396,38,14,8409.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17397,21,3,1198.28,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17398,114,3,653.38,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17400,125,8,4623.28,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17401,540,1,114.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
17402,4,23,4635.5599999999995,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17403,35,2,382.87,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17404,3,23,47781.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
17405,0,3,1031.41,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
